match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstblood_team,firstdragon_team
ESPORTSTMNT03_3200187,Nongshim RedForce,OKSavingsBank BRION,LCK,2023-07-30 06:05:28,OKSavingsBank BRION,2312,OKSavingsBank BRION,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT04_2659018,Dplus KIA,DRX,LCK,2023-01-18 08:17:31,Dplus KIA,1808,Dplus KIA,DRX,Dplus KIA
ESPORTSTMNT04_2660040,T1,Gen.G,LCK,2023-01-18 11:00:07,T1,2162,T1,Gen.G,Gen.G
ESPORTSTMNT04_2661035,Dplus KIA,DRX,LCK,2023-01-18 09:13:04,Dplus KIA,2171,DRX,Dplus KIA,DRX
ESPORTSTMNT04_2661049,T1,Gen.G,LCK,2023-01-18 11:59:24,T1,1939,T1,T1,T1
ESPORTSTMNT04_2663029,Nongshim RedForce,BRION,LCK,2023-01-19 11:09:23,BRION,2339,Nongshim RedForce,BRION,BRION
ESPORTSTMNT04_2663131,T1,KT Rolster,LCK,2023-01-20 09:55:26,T1,1451,T1,T1,T1
ESPORTSTMNT04_2663182,DRX,Gen.G,LCK,2023-01-21 07:05:45,Gen.G,1780,Gen.G,Gen.G,Gen.G
ESPORTSTMNT04_2663193,Kwangdong Freecs,BRION,LCK,2023-01-21 09:43:31,Kwangdong Freecs,2100,Kwangdong Freecs,BRION,BRION
ESPORTSTMNT04_2663232,KT Rolster,Nongshim RedForce,LCK,2023-01-22 10:52:47,KT Rolster,1987,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT04_2664031,Kwangdong Freecs,Hanwha Life Esports,LCK,2023-01-19 09:26:47,Hanwha Life Esports,2009,Hanwha Life Esports,Kwangdong Freecs,Hanwha Life Esports
ESPORTSTMNT04_2664115,T1,KT Rolster,LCK,2023-01-20 09:00:41,T1,1884,T1,T1,KT Rolster
ESPORTSTMNT04_2664117,Dplus KIA,Liiv SANDBOX,LCK,2023-01-20 11:29:11,Dplus KIA,1638,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT04_2664153,Gen.G,DRX,LCK,2023-01-21 06:10:14,Gen.G,1959,Gen.G,Gen.G,DRX
ESPORTSTMNT04_2664171,Kwangdong Freecs,BRION,LCK,2023-01-21 08:42:32,BRION,2315,BRION,BRION,BRION
ESPORTSTMNT04_2664180,Hanwha Life Esports,Liiv SANDBOX,LCK,2023-01-22 06:09:24,Liiv SANDBOX,2363,Liiv SANDBOX,Liiv SANDBOX,Hanwha Life Esports
ESPORTSTMNT04_2664200,Hanwha Life Esports,Liiv SANDBOX,LCK,2023-01-22 08:14:45,Liiv SANDBOX,2270,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT04_2664219,KT Rolster,Nongshim RedForce,LCK,2023-01-22 11:48:40,KT Rolster,1842,KT Rolster,KT Rolster,Nongshim RedForce
ESPORTSTMNT04_2665017,Kwangdong Freecs,Hanwha Life Esports,LCK,2023-01-19 08:20:39,Hanwha Life Esports,2417,Kwangdong Freecs,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT04_2665040,BRION,Nongshim RedForce,LCK,2023-01-19 12:12:29,BRION,1812,BRION,Nongshim RedForce,BRION
ESPORTSTMNT04_2665115,T1,KT Rolster,LCK,2023-01-20 08:11:59,KT Rolster,1559,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT04_2665143,Dplus KIA,Liiv SANDBOX,LCK,2023-01-20 12:17:07,Dplus KIA,1652,Dplus KIA,Dplus KIA,Liiv SANDBOX
ESPORTSTMNT04_2665186,BRION,Kwangdong Freecs,LCK,2023-01-21 10:41:30,BRION,2288,BRION,BRION,Kwangdong Freecs
ESPORTSTMNT04_2665208,Hanwha Life Esports,Liiv SANDBOX,LCK,2023-01-22 07:13:08,Hanwha Life Esports,2282,Liiv SANDBOX,Hanwha Life Esports,Liiv SANDBOX
ESPORTSTMNT04_2665209,KT Rolster,Nongshim RedForce,LCK,2023-01-22 09:57:28,Nongshim RedForce,1933,KT Rolster,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT06_2821430,Liiv SANDBOX,Gen.G,LCK,2023-07-26 09:10:28,Gen.G,2004,Gen.G,Gen.G,Liiv SANDBOX
ESPORTSTMNT06_2823450,Gen.G,Liiv SANDBOX,LCK,2023-07-26 08:07:13,Gen.G,2473,Gen.G,Gen.G,Liiv SANDBOX
ESPORTSTMNT06_2823458,Kwangdong Freecs,KT Rolster,LCK,2023-07-26 10:53:23,KT Rolster,1573,KT Rolster,Kwangdong Freecs,KT Rolster
ESPORTSTMNT06_2823467,Kwangdong Freecs,KT Rolster,LCK,2023-07-26 12:00:52,KT Rolster,1798,KT Rolster,Kwangdong Freecs,KT Rolster
