match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstbaron_team
ESPORTSTMNT04_2210200,Fnatic,Excel Esports,LEC,2022-03-06 18:16:29,Fnatic,1791,Fnatic,2
ESPORTSTMNT04_2220030,SK Gaming,Rogue,LEC,2022-03-04 16:22:48,SK Gaming,2368,Rogue,0
ESPORTSTMNT04_2220058,Astralis,Misfits Gaming,LEC,2022-03-04 17:13:39,Misfits Gaming,2500,Misfits Gaming,0
ESPORTSTMNT04_2220085,Team BDS,Fnatic,LEC,2022-03-04 20:37:41,Fnatic,1490,Fnatic,1
ESPORTSTMNT04_2220145,Astralis,MAD Lions KOI,LEC,2022-03-05 16:15:57,MAD Lions KOI,1961,Astralis,1
ESPORTSTMNT04_2220150,Rogue,Team BDS,LEC,2022-03-05 17:24:10,Rogue,1976,Rogue,0
ESPORTSTMNT04_2220155,Misfits Gaming,Fnatic,LEC,2022-03-05 18:25:54,Misfits Gaming,2201,Fnatic,1
ESPORTSTMNT04_2220213,SK Gaming,Misfits Gaming,LEC,2022-03-06 15:14:14,SK Gaming,1707,SK Gaming,0
ESPORTSTMNT04_2220231,Team Vitality,Astralis,LEC,2022-03-06 16:02:54,Team Vitality,1477,Astralis,0
ESPORTSTMNT04_2220236,Rogue,G2 Esports,LEC,2022-03-06 19:09:43,Rogue,1612,Rogue,0
ESPORTSTMNT04_2410253,Misfits Gaming,Team BDS,LEC,2022-07-01 15:18:23,Misfits Gaming,1800,Team BDS,0
ESPORTSTMNT04_2410268,Team Vitality,SK Gaming,LEC,2022-07-01 16:39:28,Team Vitality,1808,SK Gaming,0
ESPORTSTMNT04_2410280,Excel Esports,Rogue,LEC,2022-07-01 17:36:27,Rogue,1921,Rogue,0
ESPORTSTMNT04_2410292,Fnatic,Astralis,LEC,2022-07-01 18:40:14,Fnatic,1986,Fnatic,0
ESPORTSTMNT04_2410305,MAD Lions KOI,G2 Esports,LEC,2022-07-01 19:41:28,MAD Lions KOI,2550,MAD Lions KOI,0
ESPORTSTMNT04_2410385,Excel Esports,Team BDS,LEC,2022-07-02 13:53:47,Excel Esports,1446,Excel Esports,0
ESPORTSTMNT04_2410408,Rogue,SK Gaming,LEC,2022-07-02 15:32:39,Rogue,1869,Rogue,1
ESPORTSTMNT04_2410419,Team Vitality,Astralis,LEC,2022-07-02 16:30:42,Team Vitality,2050,Team Vitality,0
ESPORTSTMNT04_2410437,MAD Lions KOI,Misfits Gaming,LEC,2022-07-02 17:31:36,Misfits Gaming,2164,MAD Lions KOI,0
ESPORTSTMNT04_2410452,G2 Esports,Fnatic,LEC,2022-07-02 18:38:01,Fnatic,2002,Fnatic,1
ESPORTSTMNT04_2450123,Misfits Gaming,Astralis,LEC,2022-08-05 15:19:54,Misfits Gaming,1766,Misfits Gaming,0
ESPORTSTMNT04_2450129,Team Vitality,Team BDS,LEC,2022-08-05 16:28:43,Team Vitality,1465,Team Vitality,2
ESPORTSTMNT04_2450140,Fnatic,SK Gaming,LEC,2022-08-05 17:26:32,Fnatic,1493,Fnatic,0
ESPORTSTMNT04_2450146,Rogue,MAD Lions KOI,LEC,2022-08-05 18:16:54,Rogue,1997,Rogue,1
ESPORTSTMNT04_2450215,Astralis,Team Vitality,LEC,2022-08-06 14:18:29,Astralis,2659,Team Vitality,1
ESPORTSTMNT04_2450238,Team BDS,Excel Esports,LEC,2022-08-06 15:44:12,Team BDS,2533,Team BDS,1
ESPORTSTMNT04_2450271,Misfits Gaming,MAD Lions KOI,LEC,2022-08-06 17:02:23,Misfits Gaming,1983,MAD Lions KOI,0
ESPORTSTMNT04_2450295,SK Gaming,Rogue,LEC,2022-08-06 17:44:25,SK Gaming,1902,SK Gaming,2
ESPORTSTMNT04_2450315,Fnatic,G2 Esports,LEC,2022-08-06 19:04:26,G2 Esports,1937,G2 Esports,1
ESPORTSTMNT04_2470150,Excel Esports,G2 Esports,LEC,2022-08-05 19:20:49,G2 Esports,1710,Excel Esports,1
ESPORTSTMNT04_2471074,Team BDS,Misfits Gaming,LEC,2022-08-12 15:06:59,Misfits Gaming,1627,Team BDS,1
ESPORTSTMNT04_2471120,SK Gaming,Team Vitality,LEC,2022-08-12 16:36:29,SK Gaming,2384,Team Vitality,0
ESPORTSTMNT04_2471136,Rogue,Excel Esports,LEC,2022-08-12 17:41:37,Rogue,2020,Rogue,0
ESPORTSTMNT04_2471154,Astralis,Fnatic,LEC,2022-08-12 18:47:29,Fnatic,1939,Fnatic,1
ESPORTSTMNT04_2471173,G2 Esports,MAD Lions KOI,LEC,2022-08-12 19:44:47,G2 Esports,2139,MAD Lions KOI,0
ESPORTSTMNT04_2471276,Rogue,Team BDS,LEC,2022-08-13 13:48:48,Team BDS,1964,Rogue,1
ESPORTSTMNT04_2471307,Excel Esports,SK Gaming,LEC,2022-08-13 15:41:15,Excel Esports,2840,SK Gaming,0
ESPORTSTMNT04_2471329,Astralis,MAD Lions KOI,LEC,2022-08-13 16:53:54,MAD Lions KOI,2905,Astralis,1
ESPORTSTMNT04_2471343,Team Vitality,Fnatic,LEC,2022-08-13 18:11:17,Fnatic,3071,Team Vitality,1
ESPORTSTMNT04_2471359,G2 Esports,Misfits Gaming,LEC,2022-08-13 19:33:31,G2 Esports,1768,G2 Esports,0
ESPORTSTMNT04_2471427,Excel Esports,Astralis,LEC,2022-08-14 14:44:26,Excel Esports,1894,Excel Esports,0
ESPORTSTMNT04_2471438,MAD Lions KOI,Team BDS,LEC,2022-08-14 15:41:35,MAD Lions KOI,2176,MAD Lions KOI,0
ESPORTSTMNT04_2471455,SK Gaming,G2 Esports,LEC,2022-08-14 16:45:44,G2 Esports,1895,G2 Esports,1
ESPORTSTMNT04_2471465,Team Vitality,Rogue,LEC,2022-08-14 17:42:29,Rogue,2073,Team Vitality,1
ESPORTSTMNT04_2471479,Misfits Gaming,Fnatic,LEC,2022-08-14 18:42:58,Fnatic,2219,Misfits Gaming,1
ESPORTSTMNT04_2471493,Excel Esports,Team Vitality,LEC,2022-08-14 20:00:53,Excel Esports,1932,Excel Esports,0
ESPORTSTMNT04_2471498,Misfits Gaming,Fnatic,LEC,2022-08-14 20:50:40,Misfits Gaming,1754,Fnatic,0
ESPORTSTMNT04_2663772,Team Vitality,Team Heretics,LEC,2023-02-11 17:58:39,Team Heretics,1589,Team Vitality,1
ESPORTSTMNT04_2663877,MAD Lions KOI,Astralis,LEC,2023-02-12 18:44:56,MAD Lions KOI,1753,MAD Lions KOI,1
ESPORTSTMNT04_2663880,G2 Esports,Team BDS,LEC,2023-02-12 19:42:40,G2 Esports,1864,Team BDS,0
ESPORTSTMNT04_2663886,Team BDS,G2 Esports,LEC,2023-02-12 20:34:35,Team BDS,2186,Team BDS,0
ESPORTSTMNT04_2663888,G2 Esports,Team BDS,LEC,2023-02-12 21:32:33,G2 Esports,1374,G2 Esports,0
ESPORTSTMNT04_2664764,Team Vitality,Team Heretics,LEC,2023-02-11 17:09:29,Team Vitality,1616,Team Vitality,0
ESPORTSTMNT04_2664773,Team Vitality,Team Heretics,LEC,2023-02-11 18:46:06,Team Vitality,2381,Team Heretics,0
ESPORTSTMNT04_2664781,SK Gaming,KOI,LEC,2023-02-11 20:43:22,KOI,2137,KOI,0
ESPORTSTMNT04_2664918,MAD Lions KOI,G2 Esports,LEC,2023-02-13 18:56:39,G2 Esports,1708,MAD Lions KOI,1
ESPORTSTMNT04_2664924,G2 Esports,MAD Lions KOI,LEC,2023-02-13 19:46:35,G2 Esports,1735,MAD Lions KOI,0
ESPORTSTMNT04_2665780,KOI,SK Gaming,LEC,2023-02-11 19:51:58,KOI,1653,KOI,0
ESPORTSTMNT04_2665863,MAD Lions KOI,Astralis,LEC,2023-02-12 17:07:25,MAD Lions KOI,1652,Astralis,0
ESPORTSTMNT04_2665869,Astralis,MAD Lions KOI,LEC,2023-02-12 17:56:16,Astralis,1632,MAD Lions KOI,0
ESPORTSTMNT04_2665906,Team Vitality,KOI,LEC,2023-02-13 17:07:15,KOI,1998,KOI,0
ESPORTSTMNT04_2665931,KOI,Team Vitality,LEC,2023-02-13 18:02:26,KOI,1594,KOI,0
ESPORTSTMNT04_2666149,Team Heretics,SK Gaming,LEC,2023-02-18 17:54:07,SK Gaming,2361,Team Heretics,1
ESPORTSTMNT04_2666152,Team BDS,Astralis,LEC,2023-02-18 19:13:16,Team BDS,2171,Astralis,0
ESPORTSTMNT04_2666160,Astralis,Team BDS,LEC,2023-02-18 20:12:27,Astralis,2341,Astralis,0
ESPORTSTMNT04_2666184,MAD Lions KOI,Astralis,LEC,2023-02-19 19:00:23,MAD Lions KOI,1891,MAD Lions KOI,0
ESPORTSTMNT04_2666227,KOI,G2 Esports,LEC,2023-02-20 18:51:56,KOI,1589,KOI,0
ESPORTSTMNT04_2666251,SK Gaming,MAD Lions KOI,LEC,2023-02-24 18:08:19,SK Gaming,1958,SK Gaming,0
ESPORTSTMNT04_2666269,KOI,MAD Lions KOI,LEC,2023-02-25 17:09:55,KOI,1653,KOI,0
ESPORTSTMNT04_2666274,MAD Lions KOI,KOI,LEC,2023-02-25 18:01:08,MAD Lions KOI,2107,KOI,0
ESPORTSTMNT04_2666276,KOI,MAD Lions KOI,LEC,2023-02-25 19:00:34,MAD Lions KOI,1865,KOI,1
ESPORTSTMNT04_2666301,MAD Lions KOI,G2 Esports,LEC,2023-02-26 18:57:12,G2 Esports,2489,MAD Lions KOI,0
ESPORTSTMNT04_2667146,Team BDS,Astralis,LEC,2023-02-18 21:13:29,Astralis,1724,Astralis,1
ESPORTSTMNT04_2667175,Astralis,MAD Lions KOI,LEC,2023-02-19 19:53:42,MAD Lions KOI,1511,MAD Lions KOI,1
ESPORTSTMNT04_2667200,G2 Esports,KOI,LEC,2023-02-20 17:10:54,G2 Esports,1730,G2 Esports,0
ESPORTSTMNT04_2667209,KOI,G2 Esports,LEC,2023-02-20 18:04:19,G2 Esports,1404,G2 Esports,1
ESPORTSTMNT04_2667226,MAD Lions KOI,SK Gaming,LEC,2023-02-24 17:12:32,MAD Lions KOI,1932,MAD Lions KOI,0
ESPORTSTMNT04_2667238,MAD Lions KOI,SK Gaming,LEC,2023-02-24 19:03:58,MAD Lions KOI,1472,MAD Lions KOI,0
ESPORTSTMNT04_2667240,SK Gaming,MAD Lions KOI,LEC,2023-02-24 19:54:04,SK Gaming,2009,SK Gaming,0
ESPORTSTMNT04_2667243,MAD Lions KOI,SK Gaming,LEC,2023-02-24 20:59:01,MAD Lions KOI,1692,MAD Lions KOI,0
ESPORTSTMNT04_2667287,MAD Lions KOI,G2 Esports,LEC,2023-02-26 18:03:51,G2 Esports,1662,G2 Esports,1
ESPORTSTMNT04_2668106,SK Gaming,Team Heretics,LEC,2023-02-18 17:03:12,SK Gaming,1763,SK Gaming,0
ESPORTSTMNT04_2668132,Team Vitality,SK Gaming,LEC,2023-02-19 17:08:21,SK Gaming,2386,Team Vitality,0
ESPORTSTMNT04_2668137,Team Vitality,SK Gaming,LEC,2023-02-19 18:10:29,SK Gaming,1441,SK Gaming,1
ESPORTSTMNT04_2668184,G2 Esports,KOI,LEC,2023-02-20 19:40:11,G2 Esports,2337,KOI,0
ESPORTSTMNT04_2668240,KOI,MAD Lions KOI,LEC,2023-02-25 19:54:00,MAD Lions KOI,1756,MAD Lions KOI,1
ESPORTSTMNT04_2668245,G2 Esports,MAD Lions KOI,LEC,2023-02-26 17:14:27,G2 Esports,1514,MAD Lions KOI,0
ESPORTSTMNT04_2683466,Team Vitality,MAD Lions KOI,LEC,2023-06-17 16:11:57,MAD Lions KOI,1796,MAD Lions KOI,1
ESPORTSTMNT04_2683600,Astralis,Team Heretics,LEC,2023-06-18 20:04:37,Team Heretics,1783,Astralis,1
ESPORTSTMNT04_2684543,Team Vitality,SK Gaming,LEC,2023-06-18 16:07:22,Team Vitality,1854,Team Vitality,0
ESPORTSTMNT04_2684566,MAD Lions KOI,G2 Esports,LEC,2023-06-18 18:03:46,MAD Lions KOI,2409,G2 Esports,1
ESPORTSTMNT04_2684610,Team BDS,Astralis,LEC,2023-06-19 17:11:39,Astralis,1537,Astralis,1
ESPORTSTMNT04_2684636,G2 Esports,Fnatic,LEC,2023-06-19 19:18:04,G2 Esports,1886,G2 Esports,1
ESPORTSTMNT04_2684645,Team Heretics,Team Vitality,LEC,2023-06-19 20:17:22,Team Heretics,1982,Team Vitality,1
ESPORTSTMNT04_2685458,SK Gaming,Team Heretics,LEC,2023-06-17 17:12:13,Team Heretics,2262,Team Heretics,0
ESPORTSTMNT04_2685469,KOI,Excel Esports,LEC,2023-06-17 18:18:50,KOI,2118,KOI,1
ESPORTSTMNT04_2685487,G2 Esports,Team BDS,LEC,2023-06-17 19:29:35,G2 Esports,1907,G2 Esports,0
ESPORTSTMNT04_2685496,Fnatic,Astralis,LEC,2023-06-17 20:27:15,Fnatic,1553,Fnatic,0
ESPORTSTMNT04_2685544,Fnatic,Excel Esports,LEC,2023-06-18 17:02:45,Fnatic,1977,Excel Esports,0
ESPORTSTMNT04_2685564,Team BDS,KOI,LEC,2023-06-18 19:08:48,Team BDS,1777,Team BDS,0
ESPORTSTMNT04_2685587,Excel Esports,SK Gaming,LEC,2023-06-19 16:08:16,SK Gaming,2241,SK Gaming,0
ESPORTSTMNT04_2685607,MAD Lions KOI,KOI,LEC,2023-06-19 18:02:10,MAD Lions KOI,2419,KOI,0
ESPORTSTMNT04_2686073,Team Vitality,G2 Esports,LEC,2023-06-24 18:50:44,G2 Esports,1567,G2 Esports,1
ESPORTSTMNT04_2686175,G2 Esports,Astralis,LEC,2023-06-26 18:14:01,G2 Esports,1662,G2 Esports,0
ESPORTSTMNT04_2686529,MAD Lions KOI,Team Heretics,LEC,2023-07-01 20:11:33,Team Heretics,1624,Team Heretics,1
ESPORTSTMNT04_2686559,G2 Esports,KOI,LEC,2023-07-02 17:00:49,G2 Esports,1704,G2 Esports,0
ESPORTSTMNT04_2686566,Team Heretics,Fnatic,LEC,2023-07-02 17:56:28,Fnatic,2016,Fnatic,1
ESPORTSTMNT04_2686611,SK Gaming,Fnatic,LEC,2023-07-03 20:31:24,SK Gaming,1863,SK Gaming,0
ESPORTSTMNT04_2687063,Excel Esports,Team Heretics,LEC,2023-06-24 16:58:27,Excel Esports,1807,Excel Esports,0
ESPORTSTMNT04_2687112,Astralis,Team Vitality,LEC,2023-06-25 17:18:04,Astralis,2069,Astralis,1
ESPORTSTMNT04_2687123,Team Heretics,KOI,LEC,2023-06-25 18:20:45,KOI,2269,Team Heretics,0
ESPORTSTMNT04_2687131,MAD Lions KOI,Fnatic,LEC,2023-06-25 20:24:34,Fnatic,1703,MAD Lions KOI,1
ESPORTSTMNT04_2687160,MAD Lions KOI,Excel Esports,LEC,2023-06-26 17:06:10,Excel Esports,2309,MAD Lions KOI,0
ESPORTSTMNT04_2687183,KOI,SK Gaming,LEC,2023-06-26 19:07:35,SK Gaming,2115,KOI,1
ESPORTSTMNT04_2687192,Fnatic,Team Vitality,LEC,2023-06-26 20:12:17,Fnatic,1929,Fnatic,0
ESPORTSTMNT04_2687512,Team Vitality,KOI,LEC,2023-07-01 17:10:27,KOI,1962,KOI,1
ESPORTSTMNT04_2687518,Excel Esports,G2 Esports,LEC,2023-07-01 18:09:48,G2 Esports,1705,G2 Esports,1
ESPORTSTMNT04_2687523,Fnatic,Team BDS,LEC,2023-07-01 19:02:39,Fnatic,2576,Team BDS,1
ESPORTSTMNT04_2687570,Team BDS,Team Vitality,LEC,2023-07-02 18:56:40,Team BDS,2036,Team Vitality,0
ESPORTSTMNT04_2687575,SK Gaming,MAD Lions KOI,LEC,2023-07-02 19:56:12,SK Gaming,1808,SK Gaming,0
ESPORTSTMNT04_2687585,Team Vitality,Excel Esports,LEC,2023-07-03 16:07:15,Excel Esports,1705,Excel Esports,1
ESPORTSTMNT04_2687596,Team BDS,MAD Lions KOI,LEC,2023-07-03 17:00:41,Team BDS,1762,MAD Lions KOI,0
ESPORTSTMNT04_2688038,SK Gaming,Team BDS,LEC,2023-06-24 16:07:01,Team BDS,1585,Team BDS,1
ESPORTSTMNT04_2688068,KOI,Fnatic,LEC,2023-06-24 17:54:31,Fnatic,1769,Fnatic,1
ESPORTSTMNT04_2688085,Astralis,MAD Lions KOI,LEC,2023-06-24 19:44:11,MAD Lions KOI,1610,MAD Lions KOI,1
ESPORTSTMNT04_2688106,Excel Esports,Team BDS,LEC,2023-06-25 16:07:21,Excel Esports,2290,Excel Esports,1
ESPORTSTMNT04_2688138,G2 Esports,SK Gaming,LEC,2023-06-25 19:24:11,G2 Esports,2015,G2 Esports,1
ESPORTSTMNT04_2688165,Team BDS,Team Heretics,LEC,2023-06-26 16:07:16,Team Heretics,1960,Team Heretics,1
ESPORTSTMNT04_2688524,Astralis,SK Gaming,LEC,2023-07-01 16:10:28,Astralis,2059,Astralis,0
ESPORTSTMNT04_2688552,Excel Esports,Astralis,LEC,2023-07-02 16:06:17,Excel Esports,1804,Astralis,1
ESPORTSTMNT04_2688612,KOI,Astralis,LEC,2023-07-03 17:53:27,KOI,1714,KOI,0
ESPORTSTMNT04_2688621,Team Heretics,G2 Esports,LEC,2023-07-03 18:50:03,G2 Esports,2098,G2 Esports,1
ESPORTSTMNT05_2520280,Team Vitality,SK Gaming,LEC,2022-01-28 18:07:58,Team Vitality,1655,Team Vitality,0
ESPORTSTMNT05_2530235,Team BDS,Astralis,LEC,2022-01-28 16:06:15,Team BDS,1888,Team BDS,0
ESPORTSTMNT05_2530245,Excel Esports,MAD Lions KOI,LEC,2022-01-28 17:18:42,MAD Lions KOI,2380,MAD Lions KOI,1
ESPORTSTMNT05_2530261,Rogue,Fnatic,LEC,2022-01-28 19:30:43,Rogue,1750,Fnatic,0
ESPORTSTMNT05_2530265,G2 Esports,Misfits Gaming,LEC,2022-01-28 20:00:17,G2 Esports,2132,G2 Esports,0
ESPORTSTMNT05_2942241,Astralis,Excel Esports,LEC,2022-07-15 15:39:10,Astralis,2744,Excel Esports,1
ESPORTSTMNT05_2942250,Team BDS,MAD Lions KOI,LEC,2022-07-15 16:49:09,MAD Lions KOI,1603,MAD Lions KOI,2
ESPORTSTMNT05_2942258,Fnatic,Misfits Gaming,LEC,2022-07-15 17:43:51,Misfits Gaming,2266,Fnatic,1
ESPORTSTMNT05_2942299,G2 Esports,SK Gaming,LEC,2022-07-15 19:00:33,SK Gaming,2078,SK Gaming,1
ESPORTSTMNT05_2942323,Rogue,Team Vitality,LEC,2022-07-15 20:03:51,Rogue,1794,Rogue,0
ESPORTSTMNT05_2942587,Team BDS,Rogue,LEC,2022-07-16 16:24:34,Rogue,1672,Rogue,1
ESPORTSTMNT05_2952637,SK Gaming,Excel Esports,LEC,2022-07-16 14:19:16,SK Gaming,2105,Excel Esports,0
ESPORTSTMNT05_2952660,MAD Lions KOI,Astralis,LEC,2022-07-16 15:45:31,MAD Lions KOI,2329,MAD Lions KOI,1
ESPORTSTMNT05_2952686,Misfits Gaming,G2 Esports,LEC,2022-07-16 17:34:26,Misfits Gaming,2543,G2 Esports,0
ESPORTSTMNT05_2952701,Team Vitality,Fnatic,LEC,2022-07-16 18:33:46,Team Vitality,1907,Team Vitality,0
ESPORTSTMNT05_3060364,Rogue,MAD Lions KOI,LEC,2022-08-26 14:59:29,MAD Lions KOI,2283,Rogue,1
ESPORTSTMNT05_3060377,MAD Lions KOI,Rogue,LEC,2022-08-26 16:54:07,Rogue,2184,MAD Lions KOI,0
ESPORTSTMNT05_3060379,MAD Lions KOI,Rogue,LEC,2022-08-26 17:58:14,MAD Lions KOI,1786,MAD Lions KOI,2
ESPORTSTMNT05_3060381,Rogue,MAD Lions KOI,LEC,2022-08-26 18:49:32,Rogue,1648,MAD Lions KOI,0
ESPORTSTMNT05_3060382,MAD Lions KOI,Rogue,LEC,2022-08-26 19:41:31,Rogue,2654,Rogue,1
ESPORTSTMNT05_3060402,G2 Esports,Misfits Gaming,LEC,2022-08-27 13:57:24,G2 Esports,1839,G2 Esports,1
ESPORTSTMNT05_3060409,Misfits Gaming,G2 Esports,LEC,2022-08-27 15:41:19,Misfits Gaming,1503,Misfits Gaming,0
ESPORTSTMNT05_3060410,G2 Esports,Misfits Gaming,LEC,2022-08-27 16:29:02,G2 Esports,2389,Misfits Gaming,1
ESPORTSTMNT05_3060412,Misfits Gaming,G2 Esports,LEC,2022-08-27 17:30:45,G2 Esports,1863,G2 Esports,1
ESPORTSTMNT05_3060429,Fnatic,Excel Esports,LEC,2022-08-28 13:45:59,Excel Esports,2423,Fnatic,1
ESPORTSTMNT05_3060445,Fnatic,Excel Esports,LEC,2022-08-28 15:48:31,Excel Esports,2057,Excel Esports,1
ESPORTSTMNT05_3060446,Fnatic,Excel Esports,LEC,2022-08-28 16:43:09,Fnatic,2737,Excel Esports,1
ESPORTSTMNT05_3060448,Excel Esports,Fnatic,LEC,2022-08-28 17:52:12,Fnatic,2326,Fnatic,1
ESPORTSTMNT05_3060449,Excel Esports,Fnatic,LEC,2022-08-28 18:54:59,Fnatic,2241,Excel Esports,1
ESPORTSTMNT05_3060629,MAD Lions KOI,Fnatic,LEC,2022-09-04 13:33:08,Fnatic,1176,Fnatic,2
ESPORTSTMNT05_3060656,MAD Lions KOI,Fnatic,LEC,2022-09-04 15:27:49,MAD Lions KOI,2039,MAD Lions KOI,0
ESPORTSTMNT05_3060661,Fnatic,MAD Lions KOI,LEC,2022-09-04 16:22:53,Fnatic,1891,MAD Lions KOI,0
ESPORTSTMNT05_3060663,MAD Lions KOI,Fnatic,LEC,2022-09-04 17:17:46,Fnatic,1717,Fnatic,0
ESPORTSTMNT05_3090627,Misfits Gaming,Fnatic,LEC,2022-09-02 15:13:33,Fnatic,1779,Fnatic,1
ESPORTSTMNT05_3090647,Misfits Gaming,Fnatic,LEC,2022-09-02 16:39:46,Fnatic,2906,Fnatic,0
ESPORTSTMNT05_3090648,Misfits Gaming,Fnatic,LEC,2022-09-02 17:50:46,Fnatic,1496,Fnatic,1
ESPORTSTMNT05_3090659,G2 Esports,Rogue,LEC,2022-09-03 13:39:25,G2 Esports,1748,Rogue,0
ESPORTSTMNT05_3090674,Rogue,G2 Esports,LEC,2022-09-03 15:38:41,G2 Esports,2307,Rogue,0
ESPORTSTMNT05_3090676,Rogue,G2 Esports,LEC,2022-09-03 16:41:28,G2 Esports,1547,Rogue,1
ESPORTSTMNT05_3090821,Rogue,Fnatic,LEC,2022-09-10 13:51:31,Fnatic,1666,Fnatic,1
ESPORTSTMNT05_3090857,Rogue,Fnatic,LEC,2022-09-10 15:41:14,Rogue,2226,Fnatic,0
ESPORTSTMNT05_3090860,Rogue,Fnatic,LEC,2022-09-10 16:42:30,Rogue,2204,Rogue,1
ESPORTSTMNT05_3090870,Fnatic,Rogue,LEC,2022-09-10 17:39:13,Rogue,1982,Rogue,1
ESPORTSTMNT05_3090891,G2 Esports,Rogue,LEC,2022-09-11 13:49:09,Rogue,1856,Rogue,1
ESPORTSTMNT05_3090907,G2 Esports,Rogue,LEC,2022-09-11 15:48:48,Rogue,2610,G2 Esports,1
ESPORTSTMNT05_3090908,Rogue,G2 Esports,LEC,2022-09-11 16:55:33,Rogue,1749,Rogue,0
ESPORTSTMNT05_3220221,MAD Lions KOI,Team Vitality,LEC,2023-04-08 17:11:19,Team Vitality,1752,Team Vitality,1
ESPORTSTMNT05_3220228,Astralis,Fnatic,LEC,2023-04-08 19:09:21,Fnatic,1801,Fnatic,1
ESPORTSTMNT05_3220243,SK Gaming,Team BDS,LEC,2023-04-09 16:59:03,Team BDS,1733,SK Gaming,1
ESPORTSTMNT05_3220251,G2 Esports,KOI,LEC,2023-04-09 19:43:14,KOI,1682,KOI,1
ESPORTSTMNT05_3220263,Astralis,Team Vitality,LEC,2023-04-10 16:08:28,Team Vitality,1824,Team Vitality,1
ESPORTSTMNT05_3220281,Astralis,Team Vitality,LEC,2023-04-10 16:59:50,Team Vitality,1390,Team Vitality,1
ESPORTSTMNT05_3220282,Team BDS,KOI,LEC,2023-04-10 17:48:47,Team BDS,1747,Team BDS,0
ESPORTSTMNT05_3220418,MAD Lions KOI,Fnatic,LEC,2023-04-15 17:52:09,MAD Lions KOI,2167,MAD Lions KOI,0
ESPORTSTMNT05_3220425,G2 Esports,SK Gaming,LEC,2023-04-15 18:53:57,G2 Esports,1793,G2 Esports,0
ESPORTSTMNT05_3220498,G2 Esports,KOI,LEC,2023-04-16 18:05:35,KOI,1672,G2 Esports,1
ESPORTSTMNT05_3220513,KOI,G2 Esports,LEC,2023-04-16 19:37:09,G2 Esports,2125,G2 Esports,1
ESPORTSTMNT05_3220556,Team Vitality,Team BDS,LEC,2023-04-17 17:10:13,Team BDS,1994,Team Vitality,1
ESPORTSTMNT05_3220559,Team BDS,Team Vitality,LEC,2023-04-17 18:06:20,Team BDS,2114,Team Vitality,0
ESPORTSTMNT05_3220639,G2 Esports,MAD Lions KOI,LEC,2023-04-21 19:37:57,G2 Esports,1841,MAD Lions KOI,0
ESPORTSTMNT05_3220672,Team Vitality,MAD Lions KOI,LEC,2023-04-22 18:48:13,MAD Lions KOI,1744,MAD Lions KOI,1
ESPORTSTMNT05_3220686,Team BDS,MAD Lions KOI,LEC,2023-04-23 18:55:24,MAD Lions KOI,1431,MAD Lions KOI,1
ESPORTSTMNT05_3221203,Team Vitality,MAD Lions KOI,LEC,2023-04-08 16:12:57,Team Vitality,1983,MAD Lions KOI,0
ESPORTSTMNT05_3221222,Astralis,Fnatic,LEC,2023-04-08 18:14:03,Astralis,2027,Astralis,0
ESPORTSTMNT05_3221239,G2 Esports,KOI,LEC,2023-04-09 17:55:02,G2 Esports,1836,G2 Esports,1
ESPORTSTMNT05_3221278,KOI,Team BDS,LEC,2023-04-10 18:40:30,Team BDS,1691,Team BDS,1
ESPORTSTMNT05_3222225,Astralis,Fnatic,LEC,2023-04-08 19:59:03,Astralis,1998,Astralis,0
ESPORTSTMNT05_3222228,Team BDS,SK Gaming,LEC,2023-04-09 16:07:07,Team BDS,1830,SK Gaming,0
ESPORTSTMNT05_3222242,KOI,G2 Esports,LEC,2023-04-09 18:49:40,KOI,1893,KOI,0
ESPORTSTMNT05_3222408,Fnatic,MAD Lions KOI,LEC,2023-04-15 17:00:19,Fnatic,1742,MAD Lions KOI,1
ESPORTSTMNT05_3222495,Astralis,MAD Lions KOI,LEC,2023-04-16 17:06:24,MAD Lions KOI,1929,MAD Lions KOI,1
ESPORTSTMNT05_3222595,G2 Esports,MAD Lions KOI,LEC,2023-04-21 16:10:49,G2 Esports,1661,MAD Lions KOI,0
ESPORTSTMNT05_3222611,MAD Lions KOI,G2 Esports,LEC,2023-04-21 17:01:41,MAD Lions KOI,1960,MAD Lions KOI,0
ESPORTSTMNT05_3222622,MAD Lions KOI,G2 Esports,LEC,2023-04-21 20:30:50,MAD Lions KOI,1635,G2 Esports,0
ESPORTSTMNT05_3222650,MAD Lions KOI,Team Vitality,LEC,2023-04-22 17:49:45,MAD Lions KOI,2233,Team Vitality,0
ESPORTSTMNT05_3222670,MAD Lions KOI,Team BDS,LEC,2023-04-23 18:05:35,MAD Lions KOI,1761,Team BDS,0
ESPORTSTMNT05_3222671,Team BDS,MAD Lions KOI,LEC,2023-04-23 19:40:17,MAD Lions KOI,1683,MAD Lions KOI,1
ESPORTSTMNT05_3223113,MAD Lions KOI,Fnatic,LEC,2023-04-15 16:08:56,MAD Lions KOI,1799,MAD Lions KOI,0
ESPORTSTMNT05_3223144,SK Gaming,G2 Esports,LEC,2023-04-15 19:45:49,G2 Esports,1425,G2 Esports,1
ESPORTSTMNT05_3223181,Astralis,MAD Lions KOI,LEC,2023-04-16 16:06:59,MAD Lions KOI,2277,MAD Lions KOI,0
