match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstbaron_team
ESPORTSTMNT02_2964331,TSM,Evil Geniuses,LCS,2022-09-03 00:51:54,Evil Geniuses,2039,Evil Geniuses,1
ESPORTSTMNT02_2964360,Evil Geniuses,TSM,LCS,2022-09-03 01:39:26,TSM,1739,TSM,1
ESPORTSTMNT02_2964393,Evil Geniuses,TSM,LCS,2022-09-03 02:36:08,Evil Geniuses,2552,Evil Geniuses,1
ESPORTSTMNT02_2965231,100 Thieves,Evil Geniuses,LCS,2022-09-10 19:07:58,Evil Geniuses,2168,100 Thieves,1
ESPORTSTMNT02_2965252,100 Thieves,Evil Geniuses,LCS,2022-09-10 21:02:42,100 Thieves,1773,Evil Geniuses,0
ESPORTSTMNT02_2965253,Evil Geniuses,100 Thieves,LCS,2022-09-10 21:55:10,Evil Geniuses,1834,Evil Geniuses,0
ESPORTSTMNT02_2965254,100 Thieves,Evil Geniuses,LCS,2022-09-10 22:48:05,100 Thieves,2002,100 Thieves,0
ESPORTSTMNT02_2965255,Evil Geniuses,100 Thieves,LCS,2022-09-10 23:50:48,100 Thieves,1827,Evil Geniuses,1
ESPORTSTMNT02_2965292,Cloud9,100 Thieves,LCS,2022-09-11 19:01:36,Cloud9,1661,Cloud9,0
ESPORTSTMNT02_2965320,100 Thieves,Cloud9,LCS,2022-09-11 20:51:39,Cloud9,1493,100 Thieves,1
ESPORTSTMNT02_2965321,100 Thieves,Cloud9,LCS,2022-09-11 21:34:49,Cloud9,1800,Cloud9,1
ESPORTSTMNT02_2971426,Team Liquid,FlyQuest,LCS,2022-08-20 19:32:26,FlyQuest,2369,Team Liquid,1
ESPORTSTMNT02_2971440,Team Liquid,FlyQuest,LCS,2022-08-20 20:51:11,Team Liquid,1592,Team Liquid,0
ESPORTSTMNT02_2971445,FlyQuest,Team Liquid,LCS,2022-08-20 21:41:53,Team Liquid,1847,Team Liquid,1
ESPORTSTMNT02_2971451,FlyQuest,Team Liquid,LCS,2022-08-20 22:33:29,Team Liquid,1490,Team Liquid,1
ESPORTSTMNT02_2971588,Cloud9,Counter Logic Gaming,LCS,2022-08-21 19:33:00,Cloud9,1981,Cloud9,1
ESPORTSTMNT02_2971607,Counter Logic Gaming,Cloud9,LCS,2022-08-21 20:43:41,Counter Logic Gaming,2660,Counter Logic Gaming,0
ESPORTSTMNT02_2971612,Cloud9,Counter Logic Gaming,LCS,2022-08-21 21:50:53,Cloud9,1969,Counter Logic Gaming,0
ESPORTSTMNT02_2971617,Counter Logic Gaming,Cloud9,LCS,2022-08-21 22:46:51,Counter Logic Gaming,1902,Counter Logic Gaming,0
ESPORTSTMNT02_2971625,Cloud9,Counter Logic Gaming,LCS,2022-08-21 23:47:14,Cloud9,2229,Cloud9,1
ESPORTSTMNT02_2972426,FlyQuest,TSM,LCS,2022-08-25 19:37:29,TSM,1887,TSM,1
ESPORTSTMNT02_2972450,FlyQuest,TSM,LCS,2022-08-25 20:44:37,FlyQuest,1599,FlyQuest,0
ESPORTSTMNT02_2972456,TSM,FlyQuest,LCS,2022-08-25 21:31:35,FlyQuest,1597,FlyQuest,1
ESPORTSTMNT02_2972466,TSM,FlyQuest,LCS,2022-08-25 22:22:33,TSM,2123,FlyQuest,0
ESPORTSTMNT02_2972472,FlyQuest,TSM,LCS,2022-08-25 23:38:28,TSM,2529,FlyQuest,0
ESPORTSTMNT02_2972580,Counter Logic Gaming,Golden Guardians,LCS,2022-08-26 18:47:11,Counter Logic Gaming,2708,Counter Logic Gaming,0
ESPORTSTMNT02_2972611,Golden Guardians,Counter Logic Gaming,LCS,2022-08-26 20:55:35,Golden Guardians,1929,Golden Guardians,0
ESPORTSTMNT02_2972619,Counter Logic Gaming,Golden Guardians,LCS,2022-08-26 21:50:11,Counter Logic Gaming,2128,Counter Logic Gaming,0
ESPORTSTMNT02_2972636,Golden Guardians,Counter Logic Gaming,LCS,2022-08-26 22:49:05,Golden Guardians,2086,Golden Guardians,0
ESPORTSTMNT02_2972645,Counter Logic Gaming,Golden Guardians,LCS,2022-08-26 23:45:36,Counter Logic Gaming,2446,Golden Guardians,0
ESPORTSTMNT02_2972750,100 Thieves,Team Liquid,LCS,2022-08-27 18:45:31,100 Thieves,1830,100 Thieves,0
ESPORTSTMNT02_2972772,Team Liquid,100 Thieves,LCS,2022-08-27 20:41:00,100 Thieves,1512,Team Liquid,1
ESPORTSTMNT02_2972775,100 Thieves,Team Liquid,LCS,2022-08-27 21:29:45,Team Liquid,1975,100 Thieves,1
ESPORTSTMNT02_2972776,100 Thieves,Team Liquid,LCS,2022-08-27 22:23:09,Team Liquid,1696,Team Liquid,1
ESPORTSTMNT02_2972778,100 Thieves,Team Liquid,LCS,2022-08-27 23:11:47,100 Thieves,1899,100 Thieves,1
ESPORTSTMNT02_2972872,Evil Geniuses,Cloud9,LCS,2022-08-28 19:43:29,Cloud9,1897,Evil Geniuses,1
ESPORTSTMNT02_2972890,Cloud9,Evil Geniuses,LCS,2022-08-28 20:42:22,Cloud9,2112,Cloud9,1
ESPORTSTMNT02_2972899,Cloud9,Evil Geniuses,LCS,2022-08-28 21:40:02,Evil Geniuses,2249,Evil Geniuses,1
ESPORTSTMNT02_2972906,Cloud9,Evil Geniuses,LCS,2022-08-28 22:40:24,Cloud9,2065,Cloud9,1
ESPORTSTMNT02_2973526,Team Liquid,Counter Logic Gaming,LCS,2022-09-01 19:27:30,Counter Logic Gaming,1570,Counter Logic Gaming,1
ESPORTSTMNT02_2973546,Counter Logic Gaming,Team Liquid,LCS,2022-09-01 20:36:39,Counter Logic Gaming,2470,Counter Logic Gaming,1
ESPORTSTMNT02_2973549,Team Liquid,Counter Logic Gaming,LCS,2022-09-01 21:40:42,Team Liquid,1743,Counter Logic Gaming,0
ESPORTSTMNT02_2973551,Counter Logic Gaming,Team Liquid,LCS,2022-09-01 22:33:10,Team Liquid,1425,Team Liquid,1
ESPORTSTMNT02_2973559,Counter Logic Gaming,Team Liquid,LCS,2022-09-01 23:20:28,Team Liquid,1836,Team Liquid,1
ESPORTSTMNT02_2974101,100 Thieves,Cloud9,LCS,2022-09-03 19:16:16,Cloud9,2635,Cloud9,1
ESPORTSTMNT02_2974115,100 Thieves,Cloud9,LCS,2022-09-03 20:54:24,100 Thieves,2195,Cloud9,0
ESPORTSTMNT02_2974117,Cloud9,100 Thieves,LCS,2022-09-03 22:01:13,Cloud9,1871,Cloud9,0
ESPORTSTMNT02_2974118,100 Thieves,Cloud9,LCS,2022-09-03 22:49:38,Cloud9,2604,Cloud9,0
ESPORTSTMNT02_2974427,Evil Geniuses,Team Liquid,LCS,2022-09-04 19:29:43,Evil Geniuses,2319,Team Liquid,0
ESPORTSTMNT02_2974440,Team Liquid,Evil Geniuses,LCS,2022-09-04 20:47:35,Team Liquid,2010,Team Liquid,0
ESPORTSTMNT02_2974441,Evil Geniuses,Team Liquid,LCS,2022-09-04 21:44:55,Team Liquid,2184,Evil Geniuses,1
ESPORTSTMNT02_2974442,Evil Geniuses,Team Liquid,LCS,2022-09-04 22:44:29,Evil Geniuses,1831,Evil Geniuses,0
ESPORTSTMNT02_2974443,Team Liquid,Evil Geniuses,LCS,2022-09-04 23:38:13,Evil Geniuses,2500,Evil Geniuses,0
ESPORTSTMNT02_3139796,Team Liquid,FlyQuest,LCS,2023-01-27 00:33:09,FlyQuest,1896,FlyQuest,1
ESPORTSTMNT02_3139906,Counter Logic Gaming,Evil Geniuses,LCS,2023-01-27 22:10:06,Counter Logic Gaming,2650,Evil Geniuses,1
ESPORTSTMNT02_3139934,Golden Guardians,Cloud9,LCS,2023-01-27 23:19:27,Cloud9,1532,Cloud9,1
ESPORTSTMNT02_3139949,Team Liquid,TSM,LCS,2023-01-28 00:11:37,TSM,2406,Team Liquid,1
ESPORTSTMNT02_3139954,100 Thieves,Immortals,LCS,2023-01-28 01:27:36,100 Thieves,1700,100 Thieves,0
ESPORTSTMNT02_3140740,Cloud9,100 Thieves,LCS,2023-01-26 22:16:48,Cloud9,1954,Cloud9,1
ESPORTSTMNT02_3140782,Immortals,TSM,LCS,2023-01-27 02:32:56,TSM,1894,Immortals,1
ESPORTSTMNT02_3141793,Evil Geniuses,Golden Guardians,LCS,2023-01-26 23:18:55,Evil Geniuses,2582,Golden Guardians,1
ESPORTSTMNT02_3141821,Counter Logic Gaming,Dignitas,LCS,2023-01-27 01:35:11,Counter Logic Gaming,1832,Counter Logic Gaming,0
ESPORTSTMNT02_3141970,FlyQuest,Dignitas,LCS,2023-01-28 02:21:45,FlyQuest,1734,FlyQuest,0
ESPORTSTMNT02_3148829,FlyQuest,Immortals,LCS,2023-02-15 23:16:43,FlyQuest,1693,FlyQuest,0
ESPORTSTMNT02_3148844,Team Liquid,Counter Logic Gaming,LCS,2023-02-16 00:13:19,Counter Logic Gaming,1913,Counter Logic Gaming,1
ESPORTSTMNT02_3150774,Evil Geniuses,100 Thieves,LCS,2023-02-15 22:07:50,Evil Geniuses,2706,Evil Geniuses,0
ESPORTSTMNT02_3150832,Dignitas,Cloud9,LCS,2023-02-16 01:09:25,Cloud9,1794,Dignitas,1
ESPORTSTMNT02_3150844,TSM,Golden Guardians,LCS,2023-02-16 01:59:22,Golden Guardians,1991,Golden Guardians,1
ESPORTSTMNT02_3151589,Cloud9,Team Liquid,LCS,2023-02-17 23:59:32,Cloud9,2493,Team Liquid,0
ESPORTSTMNT02_3151621,Golden Guardians,100 Thieves,LCS,2023-02-18 02:00:56,Golden Guardians,2067,Golden Guardians,0
ESPORTSTMNT02_3152181,Immortals,Cloud9,LCS,2023-02-16 23:15:42,Cloud9,1729,Immortals,1
ESPORTSTMNT02_3152188,100 Thieves,Counter Logic Gaming,LCS,2023-02-17 00:10:56,Counter Logic Gaming,2094,100 Thieves,1
ESPORTSTMNT02_3152211,TSM,FlyQuest,LCS,2023-02-17 01:13:49,TSM,2297,TSM,0
ESPORTSTMNT02_3152228,Golden Guardians,Dignitas,LCS,2023-02-17 02:15:46,Golden Guardians,1714,Golden Guardians,0
ESPORTSTMNT02_3152523,Immortals,Evil Geniuses,LCS,2023-02-17 23:04:00,Evil Geniuses,1976,Immortals,1
ESPORTSTMNT02_3152568,Dignitas,TSM,LCS,2023-02-18 01:03:30,TSM,1916,TSM,1
ESPORTSTMNT02_3153139,Evil Geniuses,Team Liquid,LCS,2023-02-16 22:07:17,Evil Geniuses,2686,Team Liquid,1
ESPORTSTMNT02_3153529,Counter Logic Gaming,FlyQuest,LCS,2023-02-17 22:07:55,FlyQuest,1780,Counter Logic Gaming,1
ESPORTSTMNT02_3160853,Evil Geniuses,Dignitas,LCS,2023-02-24 01:53:29,Dignitas,2207,Evil Geniuses,1
ESPORTSTMNT02_3161695,FlyQuest,100 Thieves,LCS,2023-02-23 22:06:52,FlyQuest,2020,FlyQuest,0
ESPORTSTMNT02_3162662,Team Liquid,Immortals,LCS,2023-02-23 23:02:57,Team Liquid,1686,Team Liquid,0
ESPORTSTMNT02_3162683,Cloud9,Golden Guardians,LCS,2023-02-23 23:52:26,Golden Guardians,2155,Golden Guardians,1
ESPORTSTMNT02_3162712,Counter Logic Gaming,TSM,LCS,2023-02-24 00:51:53,Counter Logic Gaming,2278,TSM,0
ESPORTSTMNT02_3163371,100 Thieves,Team Liquid,LCS,2023-02-25 01:00:01,100 Thieves,2494,Team Liquid,1
ESPORTSTMNT02_3163394,Dignitas,FlyQuest,LCS,2023-02-25 02:05:51,FlyQuest,2137,FlyQuest,1
ESPORTSTMNT02_3164252,TSM,Cloud9,LCS,2023-02-24 22:07:24,Cloud9,1596,Cloud9,1
ESPORTSTMNT02_3164302,Immortals,Counter Logic Gaming,LCS,2023-02-24 22:57:27,Counter Logic Gaming,1998,Counter Logic Gaming,1
ESPORTSTMNT02_3165238,Golden Guardians,Evil Geniuses,LCS,2023-02-25 00:02:31,Golden Guardians,1962,Golden Guardians,1
ESPORTSTMNT02_3207756,NRG Kia,TSM,LCS,2023-06-22 21:05:29,TSM,1595,NRG Kia,1
ESPORTSTMNT02_3207804,100 Thieves,Cloud9,LCS,2023-06-22 22:42:44,Cloud9,1606,Cloud9,1
ESPORTSTMNT02_3207834,Evil Geniuses,FlyQuest,LCS,2023-06-23 00:38:45,Evil Geniuses,2189,Evil Geniuses,0
ESPORTSTMNT02_3208561,Dignitas,Golden Guardians,LCS,2023-06-21 21:07:31,Golden Guardians,1988,Dignitas,1
ESPORTSTMNT02_3208604,Immortals,TSM,LCS,2023-06-21 23:56:26,TSM,1827,Immortals,1
ESPORTSTMNT02_3208818,Dignitas,Team Liquid,LCS,2023-06-22 23:33:06,Dignitas,2428,Team Liquid,1
ESPORTSTMNT02_3208994,Golden Guardians,TSM,LCS,2023-06-23 21:08:04,Golden Guardians,1947,TSM,0
ESPORTSTMNT02_3209624,Team Liquid,NRG Kia,LCS,2023-06-21 22:08:10,Team Liquid,1861,Team Liquid,0
ESPORTSTMNT02_3209643,Cloud9,FlyQuest,LCS,2023-06-21 23:03:18,Cloud9,1704,Cloud9,0
ESPORTSTMNT02_3209665,100 Thieves,Evil Geniuses,LCS,2023-06-22 00:52:00,Evil Geniuses,1663,Evil Geniuses,1
ESPORTSTMNT02_3209828,Immortals,Golden Guardians,LCS,2023-06-22 21:55:29,Golden Guardians,1573,Golden Guardians,1
ESPORTSTMNT02_3210080,Cloud9,NRG Kia,LCS,2023-06-24 00:55:55,NRG Kia,1799,Cloud9,1
ESPORTSTMNT02_3211039,Team Liquid,Evil Geniuses,LCS,2023-06-23 23:03:58,Evil Geniuses,2285,Evil Geniuses,1
ESPORTSTMNT02_3211054,FlyQuest,Dignitas,LCS,2023-06-24 00:06:56,Dignitas,1538,Dignitas,1
ESPORTSTMNT02_3212009,Immortals,100 Thieves,LCS,2023-06-23 22:02:35,100 Thieves,2157,Immortals,1
ESPORTSTMNT02_3213593,NRG Kia,FlyQuest,LCS,2023-06-29 21:06:56,FlyQuest,2204,NRG Kia,1
ESPORTSTMNT02_3213623,Team Liquid,Cloud9,LCS,2023-06-29 22:07:19,Team Liquid,1698,Team Liquid,0
ESPORTSTMNT02_3213927,Team Liquid,Golden Guardians,LCS,2023-06-30 21:54:49,Golden Guardians,1986,Golden Guardians,1
ESPORTSTMNT02_3214268,FlyQuest,Team Liquid,LCS,2023-06-28 22:00:07,FlyQuest,2650,FlyQuest,0
ESPORTSTMNT02_3214284,NRG Kia,Golden Guardians,LCS,2023-06-28 23:08:46,NRG Kia,3016,NRG Kia,0
ESPORTSTMNT02_3214306,100 Thieves,Dignitas,LCS,2023-06-29 00:26:58,100 Thieves,1987,100 Thieves,0
ESPORTSTMNT02_3214601,Evil Geniuses,Immortals,LCS,2023-06-29 23:55:25,Evil Geniuses,1610,Evil Geniuses,0
ESPORTSTMNT02_3214865,Cloud9,Evil Geniuses,LCS,2023-06-30 21:08:05,Cloud9,1330,Cloud9,0
ESPORTSTMNT02_3214927,100 Thieves,TSM,LCS,2023-06-30 23:47:42,100 Thieves,1987,100 Thieves,0
ESPORTSTMNT02_3214937,Immortals,FlyQuest,LCS,2023-07-01 00:43:54,FlyQuest,1411,FlyQuest,1
ESPORTSTMNT02_3215249,Evil Geniuses,TSM,LCS,2023-06-28 21:06:50,Evil Geniuses,1774,Evil Geniuses,0
ESPORTSTMNT02_3215315,Cloud9,Immortals,LCS,2023-06-29 01:22:34,Cloud9,1571,Cloud9,0
ESPORTSTMNT02_3216120,Dignitas,TSM,LCS,2023-06-29 22:59:18,Dignitas,1906,Dignitas,0
ESPORTSTMNT02_3216144,100 Thieves,Golden Guardians,LCS,2023-06-30 00:46:27,Golden Guardians,2388,Golden Guardians,0
ESPORTSTMNT02_3216444,Dignitas,NRG Kia,LCS,2023-06-30 22:50:31,Dignitas,2068,Dignitas,0
ESPORTSTMNT03_2547274,Dignitas,FlyQuest,LCS,2022-02-20 00:03:36,FlyQuest,2299,FlyQuest,1
ESPORTSTMNT03_2547288,Counter Logic Gaming,Cloud9,LCS,2022-02-20 01:05:49,Counter Logic Gaming,2296,Counter Logic Gaming,0
ESPORTSTMNT03_2547803,Evil Geniuses,Immortals,LCS,2022-02-20 19:39:45,Immortals,2213,Immortals,1
ESPORTSTMNT03_2547919,100 Thieves,FlyQuest,LCS,2022-02-20 21:46:32,FlyQuest,2601,100 Thieves,1
ESPORTSTMNT03_2547961,TSM,Cloud9,LCS,2022-02-20 22:57:20,Cloud9,1956,Cloud9,1
ESPORTSTMNT03_2547983,Golden Guardians,Dignitas,LCS,2022-02-20 23:53:29,Golden Guardians,2485,Golden Guardians,0
ESPORTSTMNT03_2547997,Counter Logic Gaming,Team Liquid,LCS,2022-02-21 00:57:57,Team Liquid,1721,Team Liquid,0
ESPORTSTMNT03_2562368,Dignitas,Evil Geniuses,LCS,2022-02-12 20:53:38,Evil Geniuses,2761,Dignitas,1
ESPORTSTMNT03_2562407,100 Thieves,Immortals,LCS,2022-02-12 22:32:29,Immortals,2073,100 Thieves,0
ESPORTSTMNT03_2562433,Team Liquid,Cloud9,LCS,2022-02-12 23:29:28,Team Liquid,2334,Cloud9,1
ESPORTSTMNT03_2562453,Golden Guardians,Counter Logic Gaming,LCS,2022-02-13 00:45:41,Golden Guardians,2350,Golden Guardians,0
ESPORTSTMNT03_2562462,TSM,FlyQuest,LCS,2022-02-13 01:44:02,FlyQuest,1512,TSM,1
ESPORTSTMNT03_2563015,Immortals,Cloud9,LCS,2022-02-13 19:57:16,Cloud9,1831,Cloud9,1
ESPORTSTMNT03_2563081,TSM,Golden Guardians,LCS,2022-02-13 21:09:56,Golden Guardians,2616,Golden Guardians,0
ESPORTSTMNT03_2563115,Evil Geniuses,100 Thieves,LCS,2022-02-13 22:22:50,100 Thieves,2289,100 Thieves,1
ESPORTSTMNT03_2563144,FlyQuest,Team Liquid,LCS,2022-02-13 23:25:01,Team Liquid,2251,FlyQuest,1
ESPORTSTMNT03_2563162,Counter Logic Gaming,Dignitas,LCS,2022-02-14 00:28:02,Dignitas,2235,Dignitas,1
ESPORTSTMNT03_2566899,Golden Guardians,100 Thieves,LCS,2022-02-19 20:54:27,100 Thieves,1608,100 Thieves,1
ESPORTSTMNT03_2566930,TSM,Immortals,LCS,2022-02-19 22:06:16,TSM,2034,Immortals,1
ESPORTSTMNT03_2566948,Team Liquid,Evil Geniuses,LCS,2022-02-19 23:05:09,Team Liquid,1673,Team Liquid,0
ESPORTSTMNT03_2634097,Evil Geniuses,Counter Logic Gaming,LCS,2022-03-27 20:08:54,Evil Geniuses,1308,Evil Geniuses,2
ESPORTSTMNT03_2634121,Cloud9,FlyQuest,LCS,2022-03-27 21:00:14,FlyQuest,2148,Cloud9,1
ESPORTSTMNT03_2634141,Golden Guardians,Immortals,LCS,2022-03-27 21:59:54,Golden Guardians,1783,Golden Guardians,0
ESPORTSTMNT03_2634156,Team Liquid,TSM,LCS,2022-03-27 23:01:25,Team Liquid,1921,Team Liquid,1
ESPORTSTMNT03_2634166,Golden Guardians,FlyQuest,LCS,2022-03-28 00:06:57,FlyQuest,2223,Golden Guardians,1
ESPORTSTMNT03_2634183,FlyQuest,Evil Geniuses,LCS,2022-03-28 01:05:19,Evil Geniuses,1829,Evil Geniuses,1
ESPORTSTMNT03_2651488,Immortals,100 Thieves,LCS,2022-03-19 19:32:42,100 Thieves,1749,100 Thieves,1
ESPORTSTMNT03_2651524,Counter Logic Gaming,Team Liquid,LCS,2022-03-19 21:15:17,Team Liquid,1701,Team Liquid,1
ESPORTSTMNT03_2651549,Cloud9,TSM,LCS,2022-03-19 22:18:48,TSM,2137,TSM,0
ESPORTSTMNT03_2651558,Dignitas,Evil Geniuses,LCS,2022-03-19 23:15:16,Evil Geniuses,1999,Evil Geniuses,1
ESPORTSTMNT03_2651564,Golden Guardians,FlyQuest,LCS,2022-03-20 00:18:02,Golden Guardians,1630,FlyQuest,0
ESPORTSTMNT03_2651720,Evil Geniuses,100 Thieves,LCS,2022-03-20 18:54:22,100 Thieves,2910,100 Thieves,1
ESPORTSTMNT03_2651779,Golden Guardians,Dignitas,LCS,2022-03-20 20:29:23,Golden Guardians,1605,Golden Guardians,0
ESPORTSTMNT03_2651798,Team Liquid,FlyQuest,LCS,2022-03-20 21:20:35,FlyQuest,2463,Team Liquid,0
ESPORTSTMNT03_2651822,Cloud9,Counter Logic Gaming,LCS,2022-03-20 22:32:35,Cloud9,2131,Cloud9,0
ESPORTSTMNT03_2651851,Immortals,TSM,LCS,2022-03-20 23:33:01,TSM,1881,TSM,1
ESPORTSTMNT03_2653197,Golden Guardians,Team Liquid,LCS,2022-03-25 20:43:57,Team Liquid,1607,Team Liquid,2
ESPORTSTMNT03_2653245,Evil Geniuses,FlyQuest,LCS,2022-03-25 22:06:13,Evil Geniuses,1808,Evil Geniuses,0
ESPORTSTMNT03_2653275,Cloud9,Dignitas,LCS,2022-03-25 23:04:09,Cloud9,1792,Cloud9,0
ESPORTSTMNT03_2653287,Immortals,Counter Logic Gaming,LCS,2022-03-25 23:58:38,Counter Logic Gaming,2102,Immortals,0
ESPORTSTMNT03_2653320,TSM,100 Thieves,LCS,2022-03-26 00:57:43,100 Thieves,1678,TSM,1
ESPORTSTMNT03_2653566,Dignitas,Team Liquid,LCS,2022-03-26 19:56:40,Team Liquid,2348,Dignitas,1
ESPORTSTMNT03_2653610,Golden Guardians,Evil Geniuses,LCS,2022-03-26 21:42:43,Golden Guardians,1925,Golden Guardians,0
ESPORTSTMNT03_2653620,Cloud9,100 Thieves,LCS,2022-03-26 22:22:46,100 Thieves,1692,Cloud9,1
ESPORTSTMNT03_2653635,TSM,Counter Logic Gaming,LCS,2022-03-26 23:16:49,TSM,1618,TSM,0
ESPORTSTMNT03_2653642,FlyQuest,Immortals,LCS,2022-03-27 00:11:56,Immortals,1806,Immortals,1
ESPORTSTMNT03_2653824,Dignitas,100 Thieves,LCS,2022-03-27 18:58:39,Dignitas,1783,Dignitas,0
ESPORTSTMNT03_2781561,Cloud9,Golden Guardians,LCS,2022-06-18 20:41:00,Golden Guardians,1769,Golden Guardians,1
ESPORTSTMNT03_2781642,Team Liquid,Dignitas,LCS,2022-06-18 21:48:00,Team Liquid,1526,Team Liquid,0
ESPORTSTMNT03_2781702,Evil Geniuses,100 Thieves,LCS,2022-06-18 22:45:00,Evil Geniuses,1861,Evil Geniuses,0
ESPORTSTMNT03_2781724,TSM,Counter Logic Gaming,LCS,2022-06-18 23:42:00,Counter Logic Gaming,1989,TSM,1
ESPORTSTMNT03_2781759,FlyQuest,Immortals,LCS,2022-06-19 00:47:00,Immortals,2061,Immortals,0
ESPORTSTMNT03_2782165,100 Thieves,Dignitas,LCS,2022-06-19 18:56:11,100 Thieves,2235,Dignitas,2
ESPORTSTMNT03_2782252,FlyQuest,Evil Geniuses,LCS,2022-06-19 20:18:19,Evil Geniuses,2157,Evil Geniuses,1
ESPORTSTMNT03_2782295,Team Liquid,Cloud9,LCS,2022-06-19 21:19:13,Team Liquid,1838,Team Liquid,0
ESPORTSTMNT03_2782330,Golden Guardians,Counter Logic Gaming,LCS,2022-06-19 22:14:18,Counter Logic Gaming,1914,Counter Logic Gaming,1
ESPORTSTMNT03_2782366,Immortals,TSM,LCS,2022-06-19 23:18:46,TSM,1798,Immortals,1
ESPORTSTMNT03_2790886,Cloud9,Evil Geniuses,LCS,2022-06-17 21:46:00,Evil Geniuses,2711,Evil Geniuses,0
ESPORTSTMNT03_2790919,Golden Guardians,FlyQuest,LCS,2022-06-17 22:54:00,FlyQuest,1720,FlyQuest,1
ESPORTSTMNT03_2790941,100 Thieves,TSM,LCS,2022-06-17 23:51:00,100 Thieves,2111,100 Thieves,1
ESPORTSTMNT03_2790964,Immortals,Team Liquid,LCS,2022-06-18 00:53:00,Team Liquid,1521,Team Liquid,1
ESPORTSTMNT03_2790980,Dignitas,Counter Logic Gaming,LCS,2022-06-18 01:44:00,Counter Logic Gaming,1835,Counter Logic Gaming,1
ESPORTSTMNT03_2796770,Dignitas,Cloud9,LCS,2022-06-25 20:09:54,Cloud9,2032,Dignitas,0
ESPORTSTMNT03_2796826,100 Thieves,Golden Guardians,LCS,2022-06-25 21:15:01,100 Thieves,2349,Golden Guardians,0
ESPORTSTMNT03_2796873,TSM,Team Liquid,LCS,2022-06-25 22:23:17,TSM,1734,TSM,0
ESPORTSTMNT03_2796903,Evil Geniuses,Immortals,LCS,2022-06-25 23:19:22,Evil Geniuses,2408,Evil Geniuses,1
ESPORTSTMNT03_2796937,Counter Logic Gaming,FlyQuest,LCS,2022-06-26 00:27:52,FlyQuest,2412,Counter Logic Gaming,0
ESPORTSTMNT03_2797491,Golden Guardians,TSM,LCS,2022-06-26 18:34:13,Golden Guardians,2077,Golden Guardians,0
ESPORTSTMNT03_2797564,Team Liquid,FlyQuest,LCS,2022-06-26 20:08:27,Team Liquid,2172,FlyQuest,0
ESPORTSTMNT03_2797606,Cloud9,100 Thieves,LCS,2022-06-26 21:12:40,Cloud9,1981,Cloud9,0
ESPORTSTMNT03_2797653,Evil Geniuses,Counter Logic Gaming,LCS,2022-06-26 22:21:02,Counter Logic Gaming,2547,Counter Logic Gaming,1
ESPORTSTMNT03_2797677,Immortals,Dignitas,LCS,2022-06-26 23:38:06,Dignitas,1850,Dignitas,1
ESPORTSTMNT03_2884954,FlyQuest,Cloud9,LCS,2022-07-30 20:03:25,Cloud9,1618,Cloud9,1
ESPORTSTMNT03_2884984,100 Thieves,Dignitas,LCS,2022-07-30 21:15:46,100 Thieves,2178,100 Thieves,0
ESPORTSTMNT03_2885023,Team Liquid,TSM,LCS,2022-07-30 22:20:23,Team Liquid,1721,Team Liquid,0
ESPORTSTMNT03_2885040,Golden Guardians,Counter Logic Gaming,LCS,2022-07-30 23:17:45,Counter Logic Gaming,2221,Counter Logic Gaming,1
ESPORTSTMNT03_2885053,Immortals,Evil Geniuses,LCS,2022-07-31 00:20:18,Evil Geniuses,2786,Evil Geniuses,1
ESPORTSTMNT03_2885373,TSM,Golden Guardians,LCS,2022-07-31 19:14:01,TSM,1660,TSM,0
ESPORTSTMNT03_2885402,Evil Geniuses,FlyQuest,LCS,2022-07-31 20:05:47,Evil Geniuses,1632,Evil Geniuses,2
ESPORTSTMNT03_2885414,Cloud9,Team Liquid,LCS,2022-07-31 20:58:06,Cloud9,2277,Cloud9,0
ESPORTSTMNT03_2885425,100 Thieves,Immortals,LCS,2022-07-31 22:07:41,100 Thieves,1937,Immortals,2
ESPORTSTMNT03_2885434,Counter Logic Gaming,Dignitas,LCS,2022-07-31 23:04:53,Counter Logic Gaming,1760,Counter Logic Gaming,0
ESPORTSTMNT03_3114509,Counter Logic Gaming,100 Thieves,LCS,2023-03-03 22:07:46,Counter Logic Gaming,1828,Counter Logic Gaming,0
ESPORTSTMNT03_3114599,Team Liquid,TSM,LCS,2023-03-04 01:01:51,TSM,2005,TSM,1
ESPORTSTMNT03_3115161,100 Thieves,Cloud9,LCS,2023-03-03 00:19:28,Cloud9,1390,Cloud9,1
ESPORTSTMNT03_3115173,Golden Guardians,Team Liquid,LCS,2023-03-03 01:16:35,Team Liquid,1830,Team Liquid,1
ESPORTSTMNT03_3115567,Cloud9,Dignitas,LCS,2023-03-03 23:02:44,Cloud9,1813,Cloud9,0
ESPORTSTMNT03_3115587,Evil Geniuses,FlyQuest,LCS,2023-03-03 23:58:21,Evil Geniuses,2386,FlyQuest,0
ESPORTSTMNT03_3116064,FlyQuest,Counter Logic Gaming,LCS,2023-03-02 22:08:20,FlyQuest,2248,FlyQuest,1
ESPORTSTMNT03_3116100,TSM,Evil Geniuses,LCS,2023-03-02 23:09:01,Evil Geniuses,2602,TSM,1
ESPORTSTMNT03_3116154,Dignitas,Immortals,LCS,2023-03-03 02:11:32,Immortals,2811,Immortals,1
